EventID,Multiplicity,Hits_Board1,Hits_Board2,Mean_ADC
4903,6,[24],"[31, 41, 42, 54, 55]",7483.0
4904,3,"[7, 11]",[40],7525.333333333333
4906,0,[],[],0
4907,3,"[29, 46]",[8],7398.333333333333
4917,2,[7],[31],7045.5
4924,1,[],[61],8145.0
4927,4,"[0, 3, 4]",[57],7023.25
4936,1,[],[10],7871.0
4944,0,[],[],0
4945,2,[19],[6],7586.5
4956,0,[],[],0
4961,2,[],"[40, 52]",8153.5
4967,2,[44],[62],7441.0
4970,2,[56],[58],7594.0
4974,4,[0],"[16, 17, 18]",7594.75
4980,1,[22],[],6764.0
4982,2,[11],[39],8170.0
4983,4,[0],"[11, 12, 34]",8172.75
4984,1,[7],[],7820.0
4985,2,[],"[6, 14]",7007.0
4992,2,[28],[21],7730.0
4994,1,[],[35],6737.0
5000,3,"[5, 6]",[4],5836.333333333333
5005,2,[11],[12],6618.5
5006,3,"[1, 2]",[33],7476.666666666667
5016,3,[21],"[59, 60]",6091.666666666667
5021,2,[7],[9],7599.5
5052,3,[],"[19, 20, 23]",7227.666666666667
5058,1,[],[30],6445.0
5062,1,[],[35],7032.0
5071,1,[],[54],7159.0
5072,2,[4],[48],7385.5
5077,1,[],[14],8191.0
5088,0,[],[],0
5091,5,[8],"[48, 49, 50, 51]",7030.4
5105,4,[7],"[4, 5, 16]",7058.0
5110,1,[49],[],8183.0
5111,2,[56],[63],8116.0
5123,2,[33],[43],8114.0
5130,1,[17],[],7972.0
5144,2,[24],[15],7564.0
5156,2,[32],[33],6405.5
5161,1,[24],[],8191.0
5174,3,"[30, 39]",[2],7142.666666666667
5175,3,"[2, 15]",[36],7272.666666666667
5176,2,[26],[18],8177.5
5191,4,"[12, 15, 21]",[33],7299.25
5201,2,[3],[9],7574.0
5204,3,"[1, 9]",[8],7635.0
5212,2,[5],[59],7971.0
5228,2,[7],[15],7554.5
5230,0,[],[],0
5235,2,[7],[1],8146.0
5241,5,[6],"[38, 52, 53, 55]",8149.8
5257,2,[9],[6],8181.0
5268,0,[],[],0
5270,1,[],[53],8118.0
5279,0,[],[],0
5287,0,[],[],0
5291,1,[4],[],6641.0
5299,1,[],[51],6208.0
5302,2,[40],[30],7695.5
5306,3,[16],"[17, 48]",7040.333333333333
5307,1,[10],[],8169.0
5308,3,[19],"[52, 60]",7465.333333333333
5332,1,[15],[],8126.0
5335,1,[5],[],5817.0
5336,4,[2],"[43, 48, 56]",7543.25
5337,1,[27],[],8145.0
5355,14,"[3, 5, 6, 15, 19, 25, 26, 27, 33, 34, 35, 39, 55]",[0],6909.571428571428
5365,1,[1],[],8157.0
5366,0,[],[],0
5375,2,[16],[25],7035.5
5379,2,[0],[60],7773.5
5380,1,[],[12],7756.0
5383,2,[],"[26, 43]",8173.5
5384,2,[52],[20],5918.0
5393,3,[44],"[6, 48]",7176.0
5395,1,[],[39],7319.0
5400,0,[],[],0
5404,1,[36],[],7032.0
5416,5,[1],"[12, 28, 29, 32]",7999.4
5418,1,[],[60],7992.0
5434,1,[1],[],8157.0
5448,4,"[8, 13, 20]",[26],7321.25
5453,4,"[4, 48, 49]",[46],7431.0
5458,1,[1],[],8157.0
5466,3,"[26, 36]",[0],6732.666666666667
5467,2,[37],[12],7007.0
5476,2,[30],[33],7239.5
5489,3,[50],"[32, 33]",7329.666666666667
5493,5,[],"[40, 42, 43, 44, 45]",8155.8
5495,1,[],[21],8165.0
5510,0,[],[],0
5512,0,[],[],0
5513,3,[1],"[9, 13]",6788.0
5536,3,"[34, 35]",[13],8160.666666666667
5541,0,[],[],0
5543,3,[62],"[61, 62]",8147.333333333333
5544,3,"[31, 34]",[59],8140.333333333333
5554,5,[],"[35, 36, 38, 39, 41]",7253.2
5555,2,[22],[1],6950.5
5560,2,[26],[22],6843.0
